Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
BAILEYS ESPRESSO CREME,CORDIALS,STANDARD,8676770456,18014009,,750M,,,,19.45,27.89,,,,,,,,,,,,,,,,,,,,,H01072,0,,,,
BAILEYS IRISH CREAM,CORDIALS,STANDARD,8676721009,3809013,,375M,,,,12.45,17.69,,,,,,,,,,,,,,,,,,,,,A03026,1,,,,
BAILEYS IRISH CREAM,CORDIALS,STANDARD,8676721006,3809009,,750M,,,,17.12,25.99,,,,,,,,,,,,,,,,,,,,,H01016,16,,,,
BAILEYS IRISH CREAM,CORDIALS,STANDARD,8676721012,3809021,,$50M,,,,8.74,62.69,,,,,,,,,,,,,,,,,,,,,A02149,0,,,,
BAILEYS PUMPKIN SPICE,CORDIALS,STANDARD,8676770466,19342009,,750M,,,,17.12,24.89,,,,,,,,,,,,,,,,,,,,,H01068,0,,,,
BAILEYS PUMPKIN SPICE,SPIRITS,STANDARD,8676770469,19342021,,50M,,,,2.38,3.09,,,,,,,,,,,,,,,,,,,,,A02584,0,,,,
BAILEYS SALTED CARAMEL,CORDIALS,STANDARD,8676770176,17141009,,750M,,,,19.45,27.89,,,,,,,,,,,,,,,,,,,,,H01034,0,,,,
BAILEYS STRAWBERRY CREAM,CORDIALS,STANDARD,8676770483,21611009,,750M,,,,17.12,24.89,,,,,,,,,,,,,,,,,,,,,H01075,0,,,,
BALLATORE SPUMANTE,WINE,GLAZER,857570,106610,,750M,,,,6.4,8.99,,,,,,,,,,,,,,,,,,,,,D01011,2,,,,
BARDS GLUTEN FREE 6 PACK BTL,BEER,STANDARD,8260800001,257062,,12 OZ,,,,7.2,9.03,,,,,,,,,,,,,,,,,,,,,G02444,0,,,,
BAREFOOT BUBBLY MOSCATO SPUMANTE,WINE,GLAZER,8500001759,285481,,750M,,,,7.82,13.49,,,,,,,,,,,,,,,,,,,,,D01228,7,,,,
BAREFOOT BUBBLY PINK MOSCATO,WINE,GLAZER,8500001965,243251,,750M,,,,7.82,13.49,,,,,,,,,,,,,,,,,,,,,D01224,0,,,,
BAREFOOT CAB SAUV BOX,WINE,GLAZER,8500002294,430065,,3.0L,,,,13.52,18.99,,,,,,,,,,,,,,,,,,,,,B02140,2,,,,
BAREFOOT CABERNET SAUV,WINE,GLAZER,1834175101,55415,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02100,0,,,,
BAREFOOT CAL CHARDONNAY,WINE,GLAZER,1834175105,55416,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B01022,0,,,,
BAREFOOT CAL WHITE ZINF,WINE,GLAZER,1834175106,491,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02105,0,,,,
BAREFOOT CHARDONNAY,WINE,GLAZER,1834115105,489,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02144,6,,,,
BAREFOOT CHARDONNAY BOX,WINE,GLAZER,8500002609,913895,,3.0L,,,,13.52,18.99,,,,,,,,,,,,,,,,,,,,,B02138,3,,,,
BAREFOOT MERLOT,WINE,GLAZER,1834115110,17894,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02142,0,,,,
BAREFOOT MERLOT,WINE,GLAZER,8500004546,480511,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01466,0,,,,
BAREFOOT MOSCATO,WINE,GLAZER,8500001668,230160,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02112,11,,,,
BAREFOOT MOSCATO,WINE,GLAZER,8500004559,480514,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01460,0,,,,
BAREFOOT MOSCATO BOX,WINE,GLAZER,8500002608,913828,,3.0L,,,,13.52,18.99,,,,,,,,,,,,,,,,,,,,,B02137,2,,,,
BAREFOOT MOSCATO WHITE,WINE,GLAZER,8500001667,230159,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02143,11,,,,
BAREFOOT PINK MOSCATO,WINE,GLAZER,8500002045,319271,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,D25477,6,,,,
BAREFOOT PINK MOSCATO,WINE,GLAZER,8500004594,481981,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01462,3,,,,
BAREFOOT PINK MOSCATO,WINE,GLAZER,8500002060,319272,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02149,9,,,,
BAREFOOT PINOT GRIGIO,WINE,GLAZER,8500004528,479635,,187ML,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01457,0,,,,
BAREFOOT PINOT GRIGIO,WINE,GLAZER,8500001443,230161,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02145,10,,,,
BAREFOOT PINOT GRIGIO BOX,WINE,GLAZER,8500002295,385596,,3.0L,,,,13.52,18.99,,,,,,,,,,,,,,,,,,,,,B02136,3,,,,
BAREFOOT RED MOSCATO,WINE,GLAZER,8500004185,318214,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,B02110,0,,,,
BAREFOOT RED MOSCATO,WINE,GLAZER,8500002028,318213,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02141,6,,,,
BAREFOOT RED MOSCATO,WINE,GLAZER,8500001989,313368,,750M,,,,4.26,5.99,,,,,,,,,,,,,,,,,,,,,B02115,1,,,,
BAREFOOT REFRESH CRISP WHITE,WINE,GLAZER,8500002115,328248,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02199,0,,,,
BAREFOOT REFRESH SUMMER RED,WINE,GLAZER,8500002116,328246,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02196,1,,,,
BAREFOOT RIESLING,WINE,GLAZER,8500001581,245734,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02101,7,,,,
BAREFOOT RIESLING,WINE,GLAZER,8500001813,292989,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02139,2,,,,
BAREFOOT RIESLING,WINE,GLAZER,8500004626,892534,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01464,5,,,,
BAREFOOT ROSE,WINE,GLAZER,8500004664,480987,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01470,1,,,,
BAREFOOT SANGRIA,WINE,GLAZER,8500002505,445926,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02118,3,,,,
BAREFOOT SANGRIA,WINE,GLAZER,8500002506,445925,,1.5L,,,,10.67,14.99,,,,,,,,,,,,,,,,,,,,,B02146,0,,,,
BAREFOOT SHIRAZ,WINE,GLAZER,1834175113,52017,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B01027,0,,,,
BAREFOOT SPRITZ MOSCATO,WINE,GLAZER,8500042498,446774,,250M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,B01290,0,,,,
BAREFOOT SWEET RED,WINE,GLAZER,8500001849,300124,,750M,,,,4.26,8.49,,,,,,,,,,,,,,,,,,,,,B02104,2,,,,
BAREFOOT SWEET RED,WINE,GLAZER,8500001868,236517,,1.5L,,,,10.67,12.99,,,,,,,,,,,,,,,,,,,,,B02107,0,,,,
BAREFOOT WHITE ZIN,WINE,GLAZER,8500004531,893402,,187M,,,,5.69,7.99,,,,,,,,,,,,,,,,,,,,,D01468,0,,,,
BARNARD GRIFFIN CAB/MERLOT,WINE,WORLDWID,9692500017,11011432,,750M,,,,11.33,15.99,,,,,,,,,,,,,,,,,,,,,A02589,0,,,,
BARREL ROAD AGED RED,WINE,WORLDWID,1126502367,19652334,,750M,,,,5,13.09,,,,,,,,,,,,,,,,,,,,,B01032,15,,,,
BARTENDERS HOT SEX,CORDIALS,GLAZER,8438042504,270980,,750M,,,,9.72,12.79,,,,,,,,,,,,,,,,,,,,,H02102,0,,,,
BARTENDERS IM BANANAS,CORDIALS,GLAZER,8438042464,26212,,750M,,,,9.72,12.79,,,,,,,,,,,,,,,,,,,,,H02105,0,,,,
BARTENDERS TEQUILA STRAWBERRY,CORDIALS,GLAZER,8438042624,455170,,750M,,,,9.72,12.79,,,,,,,,,,,,,,,,,,,,,H02100,0,,,,
BARTON 100 VODKA,SPIRITS,STANDARD,8066047240,16609013,,375M,,,,2.8,4.89,,,,,,,,,,,,,,,,,,,,,F03045,18,,,,
BARTON 100 VODKA,SPIRITS,STANDARD,8066047245,16609009,,750M,,,,7,8.99,,,,,,,,,,,,,,,,,,,,,F03058,0,,,,
BARTON VODKA,SPIRITS,STANDARD,8066047263,2300007,,1.0L,,,,5.44,6.99,,,,,,,,,,,,,,,,,,,,,F03031,7,,,,
BARTON VODKA,SPIRITS,STANDARD,8066047261,2300004,,1.75L,,,,9.73,12.49,,,,,,,,,,,,,,,,,,,,,F03046,1,,,,
BARTON VODKA,SPIRITS,STANDARD,8066047207,2300013,,375M,,,,2.45,4.49,,,,,,,,,,,,,,,,,,,,,F03043,9,,,,
BARTON VODKA,SPIRITS,STANDARD,8900047209,2300020,,100M,,,,1.22,2.39,,,,,,,,,,,,,,,,,,,,,A02054,0,,,,
BARTON VODKA,SPIRITS,STANDARD,8066047208,2300015,,200M,,,,1.45,1.89,,,,,,,,,,,,,,,,,,,,,A02133,49,,,,
BARTON VODKA GLASS,SPIRITS,STANDARD,8066047265,2300009,,750M,,,,5.05,6.49,,,,,,,,,,,,,,,,,,,,,F03023,0,,,,
BARTON VODKA TRVLR,SPIRITS,STANDARD,8292811415,2302009,,750M,,,,5.05,6.49,,,,,,,,,,,,,,,,,,,,,F03021,9,,,,
BATCH 19 6 PACK BTL,BEER,LDSFD,7199017015,2812,,12 OZ,,,,7,9.03,,,,,,,,,,,,,,,,,,,,,C03334,0,,,,
BEAM & COLA 6 PACK CANS,BEER,STANDARD,8068630767,3140012,,355 ML,,,,10.11,14.07,,,,,,,,,,,,,,,,,,,,,C02457,4,,,,
BEAM DEVILS CUT,SPIRITS,STANDARD,8068600501,13107009,,750M,,,,18.68,26.29,,,,,,,,,,,,,,,,,,,,,F03095,3,,,,
BEAM FIRE CINNAMON,SPIRITS,STANDARD,8068600638,15889009,,750M,,,,15.56,22.29,,,,,,,,,,,,,,,,,,,,,F03097,1,,,,
BEAM FIRE CINNAMON,SPIRITS,STANDARD,8068600636,15889021,,50M,,,,1.37,1.79,,,,,,,,,,,,,,,,,,,,,A03070,1,,,,
BEAM RED STAGG CHERRY,SPIRITS,STANDARD,8068600105,17294013,,375M,,,,7.78,11.29,,,,,,,,,,,,,,,,,,,,,A03059,1,,,,
BEAM TRV 4 YR,SPIRITS,STANDARD,8068600143,492009,,750M,,,,15.56,19.99,,,,,,,,,,,,,,,,,,,,,F02087,0,,,,
BEAM WHITE 4 YR,SPIRITS,STANDARD,8068600140,490009,,750M,,,,15.56,17.99,,,,,,,,,,,,,,,,,,,,,F02088,6,,,,
BECKS 12 PACK BTL,BEER,CITYBEV,8248812300,10102,,12 OZ,,,,12.55,16.49,,,,,,,,,,,,,,,,,,,,,C03077,0,,,,
BECKS 6 PACK BTL,BEER,CITYBEV,8248812345,10106,,12 OZ,,,,7.19,9.31,,,,,,,,,,,,,,,,,,,,,C03048,0,,,,
BEEFEATER GIN,SPIRITS,GLAZER,8954033349,9782,,750M,,,,15.91,20.49,,,,,,,,,,,,,,,,,,,,,F01072,5,,,,
BEEFEATER GIN,SPIRITS,GLAZER,8954041011,23963,,50M,,,,0.27,0.39,,,,,,,,,,,,,,,,,,,,,A 2159,0,,,,
BEHIND BARS VODKA,SPIRITS,WORLDWID,6613920302,30102312,,375M,,,,2.32,3.25,,,,,,,,,,,,,,,,,,,,,A21460,17,,,,
BEHIND BARS VODKA,SPIRITS,WORLDWID,6613920306,30101182,,200M,,,,1.54,1.99,,,,,,,,,,,,,,,,,,,,,A21462,16,,,,
BEHIND BARS WHISKEY,SPIRITS,WORLDWID,6613920325,30102112,,200M,,,,1.54,1.99,,,,,,,,,,,,,,,,,,,,,A21464,46,,,,
BEHIND BARS WHISKEY,SPIRITS,WORLDWID,6613920321,30103512,,375M,,,,2.32,3.25,,,,,,,,,,,,,,,,,,,,,A21464,2,,,,
BEHIND BARS WHISKEY,SPIRITS,WORLDWID,6613920322,30103812,,750M,,,,3.87,5.79,,,,,,,,,,,,,,,,,,,,,F02116,3,,,,
BELLA SERA MUSCATO,WINE,GLAZER,8500001871,389388,,750M,,,,7.12,12.49,,,,,,,,,,,,,,,,,,,,,B05109,0,,,,
BELLA SERA PINOT GRIGIO,WINE,GLAZER,8500000444,106619,,750M,,,,7.12,9.99,,,,,,,,,,,,,,,,,,,,,B05102,0,,,,
BELLS TWO HEARTED ALE IPA 6 PACK BTL,BEER,CITYBEV,4052210083,48036,,12 OZ,,,,8.8,11.39,,,,,,,,,,,,,,,,,,,,,C02221,0,,,,
BENCHMARK EGG NOG,CORDIALS,STANDARD,8800401569,15084009,,750M,,,,5.45,7.99,,,,,,,,,,,,,,,,,,,,,H01031,0,,,,
BERINGER BRO BOURBON BARREL RED,WINE,GLAZER,8981972026,916986,,750M,,,,12.09,19.49,,,,,,,,,,,,,,,,,,,,,B02015,2,,,,
BERINGER BROS BOURBON BARREL CHARD,WINE,GLAZER,8981972025,903690,,750M,,,,12.09,19.49,,,,,,,,,,,,,,,,,,,,,B02018,1,,,,
BERINGER MOSCATO,WINE,GLAZER,8981906720,311581,,750M,,,,4.99,7.09,,,,,,,,,,,,,,,,,,,,,B02014,0,,,,
BERINGER PINOT GRIGIO,WINE,GLAZER,8981976009,120044,,750M,,,,4.99,7.09,,,,,,,,,,,,,,,,,,,,,B02012,0,,,,
BERINGER RED MOSCATO,WINE,GLAZER,8981954187,140511,,750M,,,,4.99,7.09,,,,,,,,,,,,,,,,,,,,,B02010,0,,,,
BERINGER WHITE ZIN,WINE,GLAZER,8981900652,68415,,750M,,,,4.99,6.59,,,,,,,,,,,,,,,,,,,,,B02009,0,,,,
BERINGER WHITE ZIN,WINE,GLAZER,8981903842,71192,,1.5L,,,,8.55,12.09,,,,,,,,,,,,,,,,,,,,,B02011,7,,,,
BERNHEIM WHEAT SMALL BATCH,SPIRITS,GLAZER,9674994100,362130,,750M,,,,26.03,35.69,,,,,,,,,,,,,,,,,,,,,F02301,0,,,,
BEST DAMN CREAM SODA 6 PACK BTL,BEER,CITYBEV,1820020012,637,,12 OZ,,,,6.64,8.61,,,,,,,,,,,,,,,,,,,,,A03258,0,,,,
BEST DAMN ROOT BEER 6 PACK BTL,BEER,CITYBEV,1820020002,736,,12 OZ,,,,6.64,8.61,,,,,,,,,,,,,,,,,,,,,A03118,0,,,,
BIG DADDY IPA 6 PACK CANS,BEER,SPEAKEZ,9092600033,100301,,12 OZ,,,,7.98,10.32,,,,,,,,,,,,,,,,,,,,,C03216,0,,,,
BIG TATTOO RED,WINE,WORLDWID,8904688099,13402432,,750M,,,,7.81,9.49,,,,,,,,,,,,,,,,,,,,,B06261,0,,,,
BIRD DOG APPLE,SPIRITS,STANDARD,1245901405,17034009,,750M,,,,14.79,19.29,,,,,,,,,,,,,,,,,,,,,C02447,0,,,,
BIRD DOG BLACKBERRY LEMONADE,SPIRITS,STANDARD,1245901429,22221009,,750M,,,,7.78,12.29,,,,,,,,,,,,,,,,,,,,,G01039,1,,,,
BIRD DOG BLACKBERRY LEMONADE,SPIRITS,STANDARD,1245901430,22221004,,1.75L,,,,14.79,21.89,,,,,,,,,,,,,,,,,,,,,G01038,2,,,,
BIRD DOG BLACKBERRY WHISKEY,SPIRITS,STANDARD,1245901000,14502021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A02479,0,,,,
BIRD DOG BLACKBERRY WHISKEY,SPIRITS,STANDARD,1245901022,14523009,,750M,,,,13.23,19.29,,,,,,,,,,,,,,,,,,,,,F02288,5,,,,
BIRD DOG COCOA CAYENNE,SPIRITS,STANDARD,1245901374,19613021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A02481,0,,,,
BIRD DOG GRAPEFRUIT MARGARITA,SPIRITS,STANDARD,1245901431,22222009,,750M,,,,7.78,12.29,,,,,,,,,,,,,,,,,,,,,G01044,1,,,,
BIRD DOG GRAPEFRUIT MARGARITA,SPIRITS,STANDARD,1245901432,22222004,,1.75L,,,,14.79,21.89,,,,,,,,,,,,,,,,,,,,,G01048,2,,,,
BIRD DOG PEACH WHISKEY,SPIRITS,STANDARD,1245901065,14607009,,750M,,,,13.23,19.29,,,,,,,,,,,,,,,,,,,,,F02286,5,,,,
BIRD DOG PRALINE,SPIRITS,STANDARD,1245901435,22476009,,750M,,,,14.79,19.29,,,,,,,,,,,,,,,,,,,,,C02448,4,,,,
BIRD DOG PRALINE,SPIRITS,STANDARD,1245901433,22476021,,50M,,,,0.97,1.29,,,,,,,,,,,,,,,,,,,,,A02483,0,,,,
BIRD DOG STRAWBERRY,SPIRITS,STANDARD,1245901390,19155021,,$$50M,,,,4.62,14.99,,,,,,,,,,,,,,,,,,,,,F02170,0,,,,
BLACK HEART RUM,SPIRITS,GLAZER,9674901168,289594,,750M,,,,11.25,16.69,,,,,,,,,,,,,,,,,,,,,A04789,0,,,,
BLACK OPAL SHIRAZ,WINE,GLAZER,9813700208,4750,,750M,,,,7.83,12.99,,,,,,,,,,,,,,,,,,,,,B03008,0,,,,
BLACK ROBERTS RUM,SPIRITS,LDSFD,8901601395,140512,,1.75L,,,,8.56,11.99,,,,,,,,,,,,,,,,,,,,,F03241,5,,,,
BLACK ROBERTS SPICED RUM,SPIRITS,LDSFD,8901601401,140508,,50M,,,,0.82,1.09,,,,,,,,,,,,,,,,,,,,,A04027,0,,,,
BLACK ROBERTS SPICED RUM,SPIRITS,LDSFD,8901601225,140504,,750M,,,,4.67,6.99,,,,,,,,,,,,,,,,,,,,,F03239,0,,,,
BLACK ROBERTS SPICED RUM,SPIRITS,LDSFD,8901601439,140502,,1.75L,,,,10.48,11.99,,,,,,,,,,,,,,,,,,,,,F03240,11,,,,
BLACK ROBERTS SPICED RUM,SPIRITS,LDSFD,8901601468,140507,,200M,,,,2.19,4.39,,,,,,,,,,,,,,,,,,,,,A02132,0,,,,
BLACK VELVET CAN,SPIRITS,STANDARD,8810013451,703004,,1.75L,,,,12.45,16.99,,,,,,,,,,,,,,,,,,,,,F03205,9,,,,
BLACK VELVET CANADA,SPIRITS,STANDARD,8810013457,703013,,375M,,,,4.67,7.29,,,,,,,,,,,,,,,,,,,,,A02114,1,,,,
BLACK VELVET CANADA,SPIRITS,STANDARD,8810013458,703015,,200M,,,,2.9,4.49,,,,,,,,,,,,,,,,,,,,,A02115,0,,,,
BLACK VELVET TOASTED CARAMEL,SPIRITS,STANDARD,8810013485,13926009,,750M,,,,9.53,12.29,,,,,,,,,,,,,,,,,,,,,G02485,2,,,,
BLACK VELVET WHISKY BLND,SPIRITS,STANDARD,8810013455,703009,,750M,,,,7.78,9.99,,,,,,,,,,,,,,,,,,,,,F01066,9,,,,
BLACKHEART SPICED RUM,SPIRITS,GLAZER,9674900074,376049,,375M,,,,6.22,9.29,,,,,,,,,,,,,,,,,,,,,A02474,1,,,,
BLACKHEART SPICED RUM PACK,SPIRITS,GLAZER,9674900098,478354,,750M,,,,9.71,13.99,,,,,,,,,,,,,,,,,,,,,A04790,0,,,,
BLACKSTONE CAB SAUV,WINE,STANDARD,8143450009,8636009,,750M,,,,7.12,12.49,,,,,,,,,,,,,,,,,,,,,B02043,2,,,,
BLACKSTONE CALIF MERLOT,WINE,STANDARD,8143450015,6169009,,750M,,,,7.12,12.49,,,,,,,,,,,,,,,,,,,,,B02044,0,,,,
BLUE CHAIR BAY BANANA RUM CREAM,SPIRITS,GLAZER,5688100427,440916,,750M,,,,12.85,18.49,,,,,,,,,,,,,,,,,,,,,F03477,0,,,,
BLUE CHAIR BAY KEY LIME RUM CREAM,SPIRITS,GLAZER,5688100440,450564,,750M,,,,12.85,18.49,,,,,,,,,,,,,,,,,,,,,F03479,0,,,,
BLUE MOON 12 PACK BTL,BEER,LDSFD,7199009516,2269,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,C02056,8,,,,
BLUE MOON 12 PACK CAN,BEER,LDSFD,7199009506,2293,,12 OZ,,,,12.8,15.99,,,,,,,,,,,,,,,,,,,,,C02064,0,,,,
BLUE MOON 15 PACK CANS,BEER,LDSFD,7199017052,2674,,12 OZ,,,,13.6,17.99,,,,,,,,,,,,,,,,,,,,,C02069,5,,,,
BLUE MOON 6 PACK BTL,BEER,LDSFD,7199009511,2265,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C02057,0,,,,
BLUE MOON SEASONAL 6 PACK BTL,BEER,LDSFD,7199009532,2283,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C03049,0,,,,
BLUE MOON VARIETY PACK 12 PACK BTL,BEER,LDSFD,7199009554,2671,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,C02045,-6,,,,
BLUE MOON WHITE IPA 6 PACK BTL,BEER,LDSFD,7199009561,2394,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C02058,0,,,,
BLUEMOON SAMPLER 12 PACK CANS,BEER,LDSFD,7199038620,2387,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,C02371,0,,,,
BLVD SMOKE STACK SIXTH GLASS 4 PACK BTL,BEER,LDSFD,2695990230,10048,,12 OZ,,,,8.8,11.39,,,,,,,,,,,,,,,,,,,,,C01454,0,,,,
BLVD TANK 6 PACK BTL,BEER,LDSFD,2695990886,12874,,12 OZ,,,,11.99,14.99,,,,,,,,,,,,,,,,,,,,,C01453,4,,,,
BLVD TANK FARMHOUSE ALE BTL,BEER,LDSFD,2695990590,10021,,750M,,,,7.04,9.12,,,,,,,,,,,,,,,,,,,,,D01247,0,,,,
BOGLE ESSENTIAL RED,WINE,GLAZER,8088749643,317572,,750M,,,,8.54,14.49,,,,,,,,,,,,,,,,,,,,,B05028,0,,,,
BOLS STRAWBERRY LIQUER,CORDIALS,STANDARD,8091503910,2153007,,1.0L,,,,7.78,12.59,,,,,,,,,,,,,,,,,,,,,H01127,0,,,,
BOMBAY SAPPHIRE GIN,SPIRITS,STANDARD,8048030102,1661009,,750M,,,,21.01,29.29,,,,,,,,,,,,,,,,,,,,,F02080,1,,,,
BOMBAY SAPPHIRE GIN,SPIRITS,STANDARD,8048030100,1661004,,1.75L,,,,38.91,52.89,,,,,,,,,,,,,,,,,,,,,F02008,0,,,,
BONTERRA CHARDONNAY ORGANIC,WINE,GLAZER,8289678041,435009,,750M,,,,8.54,14.19,,,,,,,,,,,,,,,,,,,,,D02475,0,,,,
BOOKERS BOURBON,SPIRITS,STANDARD,8068601140,3941009,,750M,,,,52.73,70.09,,,,,,,,,,,,,,,,,,,,,D02458,0,,,,
BOONES BLUE HAWAIIAN,WINE,GLAZER,8500001216,230342,,750M,,,,2.48,3.49,,,,,,,,,,,,,,,,,,,,,B04021,0,,,,
BOONES FARM SNOWCREEK BERRY,WINE,GLAZER,855610,106642,,750M,,,,2.48,3.49,,,,,,,,,,,,,,,,,,,,,B04020,0,,,,
BOONES FUZZY NAVEL,WINE,GLAZER,852950,106637,,750M,,,,2.48,3.49,,,,,,,,,,,,,,,,,,,,,B04024,0,,,,
BOONES SANGRIA,WINE,GLAZER,855120,106641,,750M,,,,2.48,3.49,,,,,,,,,,,,,,,,,,,,,C01116,9,,,,
BOONES STRWBRY DAIQUIRI,WINE,GLAZER,851940,106644,,750M,,,,2.48,3.49,,,,,,,,,,,,,,,,,,,,,B03015,0,,,,
BOONES STRWBRY HILL,WINE,GLAZER,857300,106643,,750M,,,,2.48,3.49,,,,,,,,,,,,,,,,,,,,,C01106,3,,,,
BOTA BOX MOSCATO,WINE,STANDARD,8224201042,13233002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01137,0,,,,
BOTA BOX PINOT NOIR,WINE,STANDARD,8224201236,17838002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01136,0,,,,
BOTA BOX RIESLING,WINE,STANDARD,8224201395,12601002,,3.0L,,,,14.95,20.99,,,,,,,,,,,,,,,,,,,,,C01137,4,,,,
BOULEVARD 12 PACK BTL,BEER,LDSFD,2695990221,926,,12 OZ,,,,12.8,14.99,,,,,,,,,,,,,,,,,,,,,G05026,1,,,,
BOULEVARD 80-ACRE 6 PACK BTL,BEER,LDSFD,2695990647,12587,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,G02029,0,,,,
BOULEVARD BULLY PORTER 6 PACK BTL,BEER,LDSFD,2695990110,930,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,G02016,0,,,,
BOULEVARD CRAN ORANGE RADLER 6 PACK CANS,BEER,LDSFD,2695990785,12857,,12 OZ,,,,8,10.32,,,,,,,,,,,,,,,,,,,,,G02034,0,,,,
BOULEVARD JAM ALE 6 PACK CANS,BEER,LDSFD,2695991010,13059,,12 OZ,,,,8,10.32,,,,,,,,,,,,,,,,,,,,,G02036,0,,,,
BOULEVARD KC PILS ROYALS 12 PACK CANS,BEER,LDSFD,2695991037,13810,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,G05028,0,,,,
BOULEVARD KOLSCH 6 PACK CANS,BEER,LDSFD,2695990867,12863,,12 OZ,,,,7.99,10.32,,,,,,,,,,,,,,,,,,,,,G02014,0,,,,
BOULEVARD PILSNER 6 PACK BTL,BEER,LDSFD,2695990210,10035,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C02453,0,,,,
BOULEVARD SAMPLER 12 PACK BTL,BEER,LDSFD,2695990251,994,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,D02057,0,,,,
BOULEVARD SEASONAL 6 PACK BTL,BEER,LDSFD,2695990130,985,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C02451,0,,,,
BOULEVARD SNOW 6 PACK BTL,BEER,LDSFD,2695990729,12680,,12 OZ,,,,8,10.32,,,,,,,,,,,,,,,,,,,,,G05025,0,,,,
BOULEVARD WHEAT 20 PACK BTL,BEER,LDSFD,2695990222,927,,12 OZ,,,,17.6,21.67,,,,,,,,,,,,,,,,,,,,,G02023,0,,,,
BOULEVARD WHEAT 6 PACK BTL,BEER,LDSFD,2695990120,925,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,G02021,0,,,,
BOWMORE SINGLE MALT SCOTCH DARK SHERRY CASK 15 YR,SPIRITS,GLAZER,5048300010,173873,,750M,,,,58.36,74.99,,,,,,,,,,,,,,,,,,,,,E03110,0,,,,
BRECK AVALANCHE 6 PACK BTL,BEER,STANDARD,4543211000,273062,,12 OZ,,,,7.6,9.86,,,,,,,,,,,,,,,,,,,,,C03332,0,,,,
BRECK SAMPLER 12 PACK BTL,BEER,STANDARD,4543211830,608062,,12 OZ,,,,12,15,,,,,,,,,,,,,,,,,,,,,C02578,0,,,,
BRECK VANILLA PORTER 6 PACK BTL,BEER,STANDARD,4543218101,276062,,12 OZ,,,,7.6,9.86,,,,,,,,,,,,,,,,,,,,,C33331,0,,,,
